id_usuario,duracion_recorrido,nombre_estacion_origen,nombre_estacion_destino
131646,1793,AZUCENA VILLAFLOR,MACACHA GUEMES
168914,245,Parque Las Heras,JUNCAL
130056,1127,SAAVEDRA,Billinghurst
152474,992,Pacifico,PERÓN Y ACUÑA DE FIGUEROA
559146,12906,Parque Centenario,HOSPITAL ITALIANO
539632,710,JULIETA LANTERI,Ruy Díaz de Guzmán
579342,1074,CULPINA,Donato Alvarez
341747,1910,Pasteur,ESPINOSA
651526,1668,JUNCAL,General Urquiza
514096,1906,Plaza Palermo Viejo,Guayaquil
279335,1166,PLAZA BOLIVIA,General Urquiza
157923,1070,POSADAS,AUSTRIA Y FRENCH
607483,487,25 De Mayo,RETIRO II
269772,1688,Madero Office,Madero Office
579323,2274,Ecoparque,ADUANA
507296,1766,Congreso,CALIFORNIA
643826,1856,Hospital Rivadavia,General Urquiza
406309,1364,JULIETA LANTERI,Ruy Díaz de Guzmán
230356,1658,Pacifico,Plaza Francisco Ramirez
288462,1372,Congreso,FACULTAD DE DERECHO
138817,48848,Lavalle,CERRITO
203242,1278,JUANA MANSO I,JULIETA LANTERI
212672,480,9 de Julio,AIME PAINÉ
592267,1046,MANZANA 66,Hipólito Yrigoyen
513554,2146,BARRANCAS DE BELGRANO,RETIRO II
594046,1640,Federico Lacroze,Plaza Francisco Ramirez
562947,1571,Carlos Gardel,GAINZA
368062,740,TRONADOR Y GARCÍA DEL RÍO,Balbín
655827,1682,Donato Alvarez,PLAZA 24 DE SEPTIEMBRE
394965,1920,ARAOZ,San Jose de Flores
580505,3958,Armenia,Armenia
499129,1781,Las Victorias,Las Victorias
516964,890,Salcedo,Estados Unidos
615775,768,Tronador,MONROE
254130,2034,Plazoleta Rafael del Riego,Villa Urquiza
319108,1016,José Marmol,PERÓN Y ACUÑA DE FIGUEROA
591119,2325,PLAZA ALBERTI,PLAZA ALBERTI
591993,1101,Godoy Cruz y Libertador,General Urquiza
413413,5250,OBELISCO,Paraná
557803,1490,Federico Lacroze,MANZANA 66
393279,4762,Aranguren,Parque Centenario
367738,2055,Donato Alvarez,Ayacucho
562611,1230,Plaza Italia,MALBA
351347,3648,Matienzo Y Arce,MACACHA GUEMES
139416,2420,Constitución,PLAZA 24 DE SEPTIEMBRE
398219,1073,Plaza Vicente Lopez,UGARTECHE
498052,370,Carlos Gardel,PLAZA MONSEÑOR MIGUEL DE ANDREA
384852,1695,PLAZA BOLIVIA,SAN MIGUEL DE GARICOITS
477233,98,Madero Office,Madero Office
614598,2138,ONCE II,Plaza Irlanda
148159,1496,Acuña de Figueroa,Peña
472377,462,Federico Lacroze,Fitz Roy
591651,2251,Plaza Zapiola,ARAOZ
169337,1031,ONCE II,ESTADOS UNIDOS Y BOEDO
597837,594,Plaza Marcos Sastre,Villa Urquiza
130465,450,VILLARROEL,Acevedo
168479,602,JULIETA LANTERI,Ministerio de Economia
175114,459,Plaza Rafael Hernandez,Balbín
195530,2149,MONROE,Acuña de Figueroa
665531,659,Plaza Guemes,MINISTERIO DE EDUCACION
201181,556,Paraná,Ecuador
204757,981,JUNCAL,PERÓN Y ACUÑA DE FIGUEROA
503408,640,ECHEVERRIA,MONROE
271659,336,Plaza Libertad,Facultad de Medicina
191160,1331,GAINZA,RAVIGNANI Y GUATEMALA
461494,262,Plaza Roma,Madero Office
250001,469,ADUANA,JULIETA LANTERI
382270,57,MONTAÑESES,MONTAÑESES
433733,1142,Ecuador,Parque Centenario
244860,472,Ayacucho,Plaza Vicente Lopez
235238,817,ONCE II,Cementerio de Recoleta
423883,595,HOSPITAL ITALIANO,ONCE II
157211,636,UGARTECHE,Plaza Palermo Viejo
339802,2044,ONCE II,Jose Maria Moreno
424329,660,YATAY,Plaza Irlanda
613449,6529,Constitución,Constitución
309288,628,Plaza Libertad,ESMERALDA
567076,3399,25 De Mayo,Legislatura
382058,500,DON BOSCO,Humahuaca
295676,331,Pasteur,Carlos Gardel
229974,2310,BARRANCAS DE BELGRANO,Plaza Rafael Hernandez
502442,4964,General Urquiza,AZOPARDO Y CHILE
152554,674,HUMBERTO 1°,JUAN MANUEL DE BLANES
584989,1916,Galicia,SAN MARTIN
611673,1283,Solar de la Abadía,Hospital Rivadavia
223370,1806,FACULTAD DE DERECHO,Plaza Italia
617777,451,SAN MARTIN,Acevedo
472184,393,AZOPARDO Y CHILE,AZOPARDO Y CHILE
476168,697,PLAZOLETA CELEDONIO FLORES,PLAZOLETA CELEDONIO FLORES
612590,2327,Ecuador,PLAZA BOLIVIA
385443,325,ONCE II,DON BOSCO
386042,597,LARREA Y BARTOLOMÉ MITRE,HOSPITAL ITALIANO
407168,2764,Armenia,QUINTEROS LIDORO
365729,836,San Jose de Flores,Venancio Flores
131595,321,Plazoleta Colombia,CALIFORNIA
591440,1050,SAN MIGUEL DE GARICOITS,Plaza República de Ecuador
386221,1968,Pacifico,Godoy Cruz y Libertador
208567,955,Carlos Gardel,Reconquista
457906,1983,HOSPITAL RAMOS MEJIA,MEXICO
164580,1223,PLAZA ALBERTI,PLAZOLETA CELEDONIO FLORES
148159,1533,Acuña de Figueroa,Peña
187594,526,CERRITO,MARCELO T. DE ALVEAR
300505,1134,Cementerio de Recoleta,Plaza República de Ecuador
182017,790,Plaza Bruno Giordano,Plaza Gurruchaga
399858,1005,SIMON BOLIVAR,Plaza Irlanda
221602,370,YATAY,Humahuaca
312871,767,Ecuador,Plaza Italia
535582,1263,Plaza Marcos Sastre,Plaza J.J. Paso
665897,616,BARRANCAS DE BELGRANO,PLAZA NORUEGA
582669,710,FACULTAD DE DERECHO,Billinghurst
267777,390,Jose Maria Moreno,RIGLOS
170000,836,PLAZOLETA CELEDONIO FLORES,VILLARROEL
549085,1302,VILLARROEL,PLAZA NORUEGA
287525,858,Donato Alvarez,SAN MIGUEL DE GARICOITS
306527,2031,San Jose de Flores,Malabia
391853,855,BILLINGHURST Y MANSILLA,UGARTECHE
238901,616,Hospital Britanico,Plazoleta Colombia
590018,255,PARQUE DEL BAJO,ADUANA
242739,1711,Distrito Audiovisual,Ecuador
454006,1305,Plaza Gurruchaga,Plaza Saenz Peña
170331,1290,AUSTRIA Y FRENCH,Hospital Rivadavia
156444,1727,PARQUE DEL BAJO,Acuña de Figueroa
593290,203,Ecoparque,Godoy Cruz y Libertador
588130,9635,Parque Centenario,Plaza Bruno Giordano
624077,2172,Parque Centenario,Hipólito Yrigoyen
412205,1535,Parque Las Heras,BARRANCAS DE BELGRANO
312346,780,Parque José Evaristo Uriburu,Parque Patricios
592393,46374,Constitución,Constitución
597120,1093,AIME PAINÉ,Retiro I
575908,1178,HOSPITAL ARGERICH,Constitución
314495,1048,Rivadavia y 9 de Julio,Plaza Almagro
341707,7857,AUSTRIA Y FRENCH,AUSTRIA Y FRENCH
652389,712,Constitución,Diagonal Norte
368105,700,Parque Centenario,Parque Centenario
167862,1501,Usina del Arte,Paraná
178857,597,FACULTAD DE DERECHO,General Urquiza
379771,533,SAAVEDRA,Pedro Echague
152554,707,HUMBERTO 1°,JUAN MANUEL DE BLANES
560110,487,Plaza Almagro,Acuña de Figueroa
296857,909,JUNCAL,Acuña de Figueroa
517413,803,ALSINA,Constitución
452581,1474,MONTAÑESES,Tronador
667943,663,Plaza Rafael Hernandez,Fleni
572757,859,AUSTRIA Y FRENCH,Pasteur
333656,1225,PLAZA ALBERTI,Ministro Carranza
670903,342,Coronel Diaz,HOSPITAL ALEMÁN
137974,1725,Tronador,Tronador
517676,2083,Parque Centenario,SAAVEDRA
165961,1277,Parque Las Heras,Acevedo
490380,785,Plazoleta Rafael del Riego,RAVIGNANI Y GUATEMALA
266876,1591,Plazoleta Colombia,Paraná
276009,1205,Acuña de Figueroa,MINISTERIO DE EDUCACION
411798,328,FACULTAD DE INGENERIA,ADUANA
580426,512,Ecuador,RIOBAMBA
671898,775,TRONADOR Y GARCÍA DEL RÍO,ECHEVERRIA
141038,485,Suipacha,DELLA PAOLERA
410588,1224,PLAZA BOLIVIA,MALBA
151650,707,Coronel Diaz,MALBA
211139,2016,Ecoparque,Ecoparque
337171,2503,PLAZOLETA CELEDONIO FLORES,Federico Lacroze
636550,1585,Matienzo Y Arce,Malabia
140095,2371,Coronel Diaz,Congreso
286547,470,Distrito Audiovisual,Plaza J.J. Paso
410691,384,Pacifico,Ministro Carranza
591562,1418,Parque Patricios,ONCE II
470938,1126,FACULTAD DE DERECHO,Parque Las Heras
158232,556,Montevideo,VIRREY CEVALLOS
185183,1440,ESPINOSA,Billinghurst
182665,3639,Billinghurst,Ministerio de Justicia y Seguridad
525010,739,Solar de la Abadía,BARRANCAS DE BELGRANO
519902,1935,Constitución,Godoy Cruz y Libertador
665818,466,Pasco,MANZANA 66
523082,1752,Pacifico,Pacifico
212107,906,Plaza Guemes,Peña
189977,1063,Reconquista,Plaza Vicente Lopez
669093,2810,MALBA,AUSTRIA Y FRENCH
237215,948,MACACHA GUEMES,ONCE II
196377,1186,UADE,LARREA Y BARTOLOMÉ MITRE
417285,553,Plaza Marcos Sastre,MONROE
439906,504,PLAZA ALBERTI,GARCIA DEL RIO
370751,1492,Fitz Roy,Villa Urquiza
199983,652,Galicia,SAN MARTIN
398452,567,LARREA Y BARTOLOMÉ MITRE,Diagonal Norte
668310,340,INSTITUTO  LELOIR,Acevedo
616486,703,Pacifico,Plaza Palermo Viejo
297459,1396,Congreso,MACACHA GUEMES
242610,1700,Donato Alvarez,Plaza Rafael Hernandez
289216,263,ESTADOS UNIDOS Y BOEDO,José Marmol
620965,2981,Plaza Italia,Solar de la Abadía
231879,610,F.J.Santamaria de Oro,Fitz Roy
210454,1031,Ecuador,Diagonal Norte
338008,1398,LIMA,Guayaquil
525208,1656,ECHEVERRIA,Armenia y Gorriti
238026,1159,Matienzo Y Arce,La Pampa
528934,1850,Ecuador,FACULTAD DE DERECHO
157869,1810,Peña,Solar de la Abadía
400345,654,JUAN MANUEL DE BLANES,Colonia Express
151681,1669,Pacifico,Montevideo
362112,601,Matienzo Y Arce,BARRANCAS DE BELGRANO
576498,1082,JUNCAL,Plaza Italia
578750,813,Plaza Vicente Lopez,Reconquista
164354,1838,Jose Maria Moreno,Ayacucho
274700,1170,RAVIGNANI Y GUATEMALA,Tronador
197409,912,Villa Urquiza,GARCIA DEL RIO
582034,482,Pacifico,Fitz Roy & Gorriti
137221,2003,PLAZA BENITO NAZAR,Parque Las Heras
340984,936,Cabello,ARAOZ
510882,1773,Pacifico,Pacifico
666959,764,Peña,Plaza Libertad
665482,1413,Plaza Alemania,Peña
499515,1034,Solar de la Abadía,MONTAÑESES
144554,1568,Plaza Rafael Hernandez,La Pampa
145135,1354,AUSTRIA Y FRENCH,UADE
149393,412,Quintino Bocayuva,INSTITUTO  LELOIR
388964,489,Pasteur,Uruguay
303099,506,Pacifico,Fitz Roy & Gorriti
167740,646,Pedro Echague,Urquiza y Rondeau
464304,758,Fitz Roy & Gorriti,Armenia
221471,1005,JUANA MANSO I,HOSPITAL DE CLÍNICAS
349057,853,QUINTEROS LIDORO,La Pampa
191455,1507,RIGLOS,Galicia
183114,442,Plaza Italia,General Urquiza
465376,959,JULIETA LANTERI,JULIETA LANTERI
351581,1796,VERA PEÑALOZA,VERA PEÑALOZA
496662,3007,JULIETA LANTERI,JULIETA LANTERI
606833,1436,Ecuador,RAVIGNANI Y GUATEMALA
671537,83,Plaza Saenz Peña,Plaza Saenz Peña
482076,2799,Constitución,Godoy Cruz y Libertador
586012,1326,PARQUE DEL BAJO,ADUANA
171378,384,HOSPITAL RAMOS MEJIA,ONCE II
248707,1867,Parque Centenario,ADUANA
343286,1116,Pacifico,VILLARROEL
145327,1795,RIGLOS,Avelino Diaz
144467,348,Parque José Evaristo Uriburu,Parque José Evaristo Uriburu
160746,1502,Lavalle,Hipólito Yrigoyen
229781,869,Ecuador,Armenia y Gorriti
204285,1049,Plaza Alemania,Solar de la Abadía
144332,677,Parque Lezama,Chile
650010,801,Pasteur,HOSPITAL ALEMÁN
163419,408,Pacifico,Pacifico
284607,1032,La Pampa,TRONADOR Y GARCÍA DEL RÍO
415163,1805,UGARTECHE,Parque Centenario
210738,1596,Donato Alvarez,Venancio Flores
622050,1296,Julián Álvarez,Coronel Diaz
388964,1865,Retiro I,Lavalle
562880,682,Pacifico,Fitz Roy
429213,721,JUNCAL,ARAOZ
302565,768,Armenia y Gorriti,BILLINGHURST Y MANSILLA
665061,1130,BRASIL,BRASIL
623728,1476,General Urquiza,General Urquiza
205216,1145,VILLARROEL,PLAZA NORUEGA
394381,919,Constitución,FACULTAD DE INGENERIA
361995,2850,Plaza Guemes,MEXICO
131765,568,Plazoleta Rafael del Riego,PLAZA ALBERTI
251465,1644,ARENALES Y AGUERO,Plaza Alemania
445351,3541,Ayacucho,Plaza Zapiola
365640,1703,Plaza Bruno Giordano,Parque Centenario
404564,484,Colonia Express,Ruy Díaz de Guzmán
156617,2585,GÚZMAN,GÚZMAN
272298,1106,Legislatura,CARLOS CALVO
568567,790,Plaza Saenz Peña,Las Victorias
516710,1467,HOSPITAL DE CLÍNICAS,HOSPITAL GARRAHAN
205489,1277,Coronel Diaz,Peña
614953,1375,Suipacha,Uruguay
661110,2204,AZOPARDO Y CHILE,Reconquista
265696,2014,General Urquiza,General Urquiza
256803,2463,ONCE II,RETIRO II
658082,1348,Parque Las Heras,Plaza Alemania
365049,1824,Tronador,Tronador
662880,450,Carlos Gardel,ONCE II
146000,1023,HOSPITAL DE CLÍNICAS,Carlos Gardel
667458,1013,Plaza Alemania,AUSTRIA Y FRENCH
562660,2334,RETIRO II,Ministro Carranza
353876,1719,Colonia Express,MACACHA GUEMES
662224,1703,HOSPITAL ITALIANO,Las Victorias
213463,159,Billinghurst,Billinghurst
627076,3587,AUSTRIA Y FRENCH,Hospital Rivadavia
221362,834,Rivadavia y 9 de Julio,Plaza Primero de Mayo
391378,1671,Ecoparque,Plaza Francisco Ramirez
184442,3099,MACACHA GUEMES,MACACHA GUEMES
376981,657,Billinghurst,Billinghurst
666297,1190,DON BOSCO,Quintino Bocayuva
241148,1818,Cementerio de Recoleta,SAN MIGUEL DE GARICOITS
211657,284,PRIMERA JUNTA,GAINZA
465342,1696,Villa Urquiza,SAN MIGUEL DE GARICOITS
343888,4896,Rivadavia y 9 de Julio,Plazoleta Rafael del Riego
255477,2523,Peña,Plazoleta Rafael del Riego
586043,1471,Plaza Francisco Ramirez,Plaza Zapiola
140478,791,Ministerio de Justicia y Seguridad,ADUANA
295019,3358,Balbín,PLAZA NORUEGA
167986,668,Fitz Roy & Gorriti,ARAOZ
176957,250,PLAZA MONSEÑOR MIGUEL DE ANDREA,HOSPITAL ALEMÁN
625618,1396,Plazoleta Rafael del Riego,Cabello
139147,4539,Peña,AUSTRIA Y FRENCH
524973,420,UGARTECHE,General Urquiza
466474,952,Fitz Roy & Gorriti,PLAZA BOLIVIA
472813,1291,Galicia,Aranguren
581257,1339,Arenales,Estados Unidos
499878,1590,JULIETA LANTERI,JULIETA LANTERI
236592,45,ONCE II,ONCE II
566426,1907,Matienzo Y Arce,PLAZA NORUEGA
276466,1264,Godoy Cruz y Libertador,Plaza Rafael Hernandez
607475,532,Arenales,Cementerio de Recoleta
170562,1276,Arenales,MANZANA 66
405673,2682,Godoy Cruz y Libertador,Ecoparque
506379,2691,DOBLAS,RAVIGNANI Y GUATEMALA
186687,256,Parque Las Heras,Cabello
206921,376,ECHEVERRIA,BARRANCAS DE BELGRANO
392723,926,Salcedo,CARLOS CALVO
444458,664,Barrio 31,POSADAS
130449,1009,Fitz Roy & Gorriti,Armenia y Gorriti
192025,530,HUMBERTO 1°,AIME PAINÉ
296264,1365,Pasteur,Plaza Italia
417176,1360,Parque Centenario,Aranguren
444458,466,Retiro I,Barrio 31
283327,1072,Armenia y Gorriti,ARENALES Y AGUERO
198939,2057,ECHEVERRIA,San Jose de Flores
235298,2149,Paraná,GAINZA
132329,1055,Cabello,RETIRO II
181673,702,Plaza Saenz Peña,PLAZA DEL ANGEL GRIS
474385,1313,MACACHA GUEMES,JULIETA LANTERI
199486,723,Plaza Irlanda,SAN MARTIN
163958,343,AIME PAINÉ,PARQUE DEL BAJO
146855,847,CALIFORNIA,Constitución
486620,1979,Godoy Cruz y Libertador,INSTITUTO  LELOIR
276999,468,SAN MIGUEL DE GARICOITS,Distrito Audiovisual
257140,1417,PLAZA 24 DE SEPTIEMBRE,Venancio Flores
406139,1124,Suipacha,AZUCENA VILLAFLOR
172713,718,YATAY,Ecuador
414054,1955,Plaza Rafael Hernandez,Plaza Bruno Giordano
302139,801,Distrito Audiovisual,Armenia
485412,2110,Galicia,Galicia
140890,3442,Chile,Chile
672059,1873,BARRANCAS DE BELGRANO,Hospital Rivadavia
243688,1598,Plaza Guemes,Plazoleta Rafael del Riego
168460,1020,Parque Centenario,VILLARROEL
564690,494,HOSPITAL DE CLÍNICAS,Cementerio de Recoleta
301933,816,Plaza Palermo Viejo,Humahuaca
130756,833,Guayaquil,PLAZA BENITO NAZAR
190185,1532,PUEYRREDÓN,General Urquiza
277475,1365,Jose Maria Moreno,Fitz Roy & Gorriti
171196,2229,Ecoparque,Plaza Bruno Giordano
340735,1033,Rivadavia y 9 de Julio,Estados Unidos
145060,927,Acuña de Figueroa,PUEYRREDÓN
386846,5419,QUINTEROS LIDORO,PLAZA ALBERTI
248047,784,SAN MIGUEL DE GARICOITS,Ministro Carranza
273492,720,Federico Lacroze,Donato Alvarez
139780,913,Acevedo,SAN MIGUEL DE GARICOITS
170884,1634,FACULTAD DE DERECHO,Pacifico
245853,553,MONROE,Plaza J.J. Paso
242712,233,Reconquista,RETIRO II
565631,1533,DOBLAS,Acevedo
185915,957,Ministro Carranza,MALBA
532796,1857,JULIETA LANTERI,JULIETA LANTERI
282834,1700,Puan,Plaza Gurruchaga
201181,663,Paraná,Ecuador
554908,628,SAN MIGUEL DE GARICOITS,Distrito Audiovisual
672045,1665,INSTITUTO  LELOIR,Puan
411712,2493,Carlos Gardel,PLAZA ALBERTI
667458,716,Parque Las Heras,Humahuaca
431033,1148,YATAY,Pacifico
594932,891,Club Ciudad de Buenos Aires,TRONADOR Y GARCÍA DEL RÍO
322929,663,AZUCENA VILLAFLOR,Reconquista
196553,545,AIME PAINÉ,UADE
210453,267,Parque José Evaristo Uriburu,Urquiza y Rondeau
584391,1427,SAN MIGUEL DE GARICOITS,Quintino Bocayuva
532983,851,Reconquista,VERA PEÑALOZA
275516,883,Villa Urquiza,SAN MIGUEL DE GARICOITS
400345,864,HOSPITAL ARGERICH,JUAN MANUEL DE BLANES
581238,1477,Plaza República de Ecuador,Plaza Guemes
295196,2780,Plaza Bruno Giordano,Plaza Bruno Giordano
476168,941,SIMON BOLIVAR,SIMON BOLIVAR
586691,630,PARQUE DEL BAJO,CERRITO
584140,876,Distrito Audiovisual,Pacifico
602249,735,Armenia,F.J.Santamaria de Oro
609724,417,MACACHA GUEMES,Catedral
523874,318,Pasco,ONCE II
390830,404,Uruguay,Reconquista
266820,825,ALSINA,Plaza Primero de Mayo
202503,1977,VIRREY CEVALLOS,Plazoleta Colombia
640729,407,Parque Patricios,Parque José Evaristo Uriburu
253359,828,GAINZA,Donato Alvarez
416872,1472,PLAZA MONSEÑOR MIGUEL DE ANDREA,ESMERALDA
409950,2206,FACULTAD DE DERECHO,MALBA
427303,876,Reconquista,Montevideo
547947,2009,SIMON BOLIVAR,Congreso
444458,323,Barrio 31,RETIRO II
140202,724,CARLOS CALVO,Salcedo
373302,1163,YATAY,Suipacha
363001,14716,AIME PAINÉ,AIME PAINÉ
552149,2487,JULIETA LANTERI,HUMBERTO 1°
344109,1968,Solar de la Abadía,FACULTAD DE DERECHO
601429,1710,Plaza Primero de Mayo,José Marmol
624890,1858,Villa Urquiza,GARCIA DEL RIO
663333,359,Catedral,AIME PAINÉ
201181,937,Velasco,Ecuador
513056,568,Congreso,Plaza Vicente Lopez
491672,966,Puan,PLAZA DEL ANGEL GRIS
334753,1867,MONROE,Plaza Palermo Viejo
313583,700,Constitución,HOSPITAL ARGERICH
510778,2117,Congreso,Hospital Francés
537448,786,Malabia,Julián Álvarez
464625,923,SAN MIGUEL DE GARICOITS,SAN MIGUEL DE GARICOITS
367298,1585,POSADAS,MINISTERIO DE EDUCACION
626846,887,Pacifico,BARRANCAS DE BELGRANO
319817,2730,ADUANA,MINISTERIO DE EDUCACION
497759,634,Plazoleta Colombia,Constitución
606862,314,PUEYRREDÓN,PUEYRREDÓN
509410,1542,ESPINOSA,Fitz Roy & Gorriti
162312,996,Malabia,PLAZA MONSEÑOR MIGUEL DE ANDREA
540843,1551,Guatemala,FACULTAD DE DERECHO
363413,596,GAINZA,Plaza Irlanda
592902,564,San Jose de Flores,Venancio Flores
343286,1375,VILLARROEL,Plaza Gurruchaga
258307,480,RETIRO II,CORRIENTES
273880,1060,San Jose de Flores,PLAZA 24 DE SEPTIEMBRE
154736,929,JULIETA LANTERI,Plaza Libertad
164023,1471,Julián Álvarez,Pacifico
451562,1832,PLAZA MONSEÑOR MIGUEL DE ANDREA,Fitz Roy
268408,4328,Acuña de Figueroa,Quintino Bocayuva
498133,2172,PLAZA BENITO NAZAR,PLAZA BENITO NAZAR
341748,1044,PLAZA BOLIVIA,QUINTEROS LIDORO
330926,912,Julián Álvarez,Plaza República de Ecuador
227628,1264,PLAZA BOLIVIA,Armenia y Gorriti
374504,832,Acuña de Figueroa,ESTADOS UNIDOS Y BOEDO
348486,1071,Plaza Irlanda,PLAZA 24 DE SEPTIEMBRE
235895,1013,Malabia,Plaza Guemes
239927,945,JUANA MANSO I,AZUCENA VILLAFLOR
382601,504,San Jose de Flores,PLAZA DEL ANGEL GRIS
424236,920,PLAZA BOLIVIA,MALBA
435528,460,Plaza Saenz Peña,ESPINOSA
611556,844,Club Ciudad de Buenos Aires,GARCIA DEL RIO
474130,610,Parque Lezama,JULIETA LANTERI
669144,824,Hospital Rivadavia,Pasteur
150444,951,Estados Unidos,ESMERALDA
139376,544,Plaza J.J. Paso,PLAZA BOLIVIA
141596,1872,ONCE II,AZUCENA VILLAFLOR
657411,1124,Constitución,ONCE II
521926,1587,Matienzo Y Arce,Solar de la Abadía
652022,1116,Estados Unidos,Diagonal Norte
413981,1419,TUCUMAN,RETIRO II
620005,791,Plaza Italia,Coronel Diaz
483690,667,Quintino Bocayuva,Congreso
452070,1306,Club Ciudad de Buenos Aires,PLAZA BOLIVIA
311368,1010,Billinghurst,Aranguren
386019,1456,Tronador,Velasco
256389,879,PRIMERA JUNTA,HOSPITAL ITALIANO
480482,1268,Donato Alvarez,Velasco
376547,2299,Plaza República de Ecuador,Plaza República de Ecuador
433593,1024,Paraná,AGUERO
175095,587,Peña,PUEYRREDÓN
276255,1457,PLAZA DEL ANGEL GRIS,SAN MIGUEL DE GARICOITS
181466,748,GÚZMAN,Parque Centenario
289216,344,José Marmol,ESTADOS UNIDOS Y BOEDO
216829,918,ADUANA,MARCELO T. DE ALVEAR
140095,1084,Guatemala,Distrito Audiovisual
141524,1743,Ruy Díaz de Guzmán,Plaza Primero de Mayo
584713,930,Lavalle,ADUANA
511092,1081,DOBLAS,Galicia
200144,618,Parque Centenario,GAINZA
668694,474,Malabia,Malabia
367359,948,Acevedo,Acevedo
182345,1089,ESMERALDA,Colonia Express
598754,7097,ARENALES Y AGUERO,Peña
647418,1147,CERRITO,Parque Centenario
478153,6029,Madero Office,Plaza Saenz Peña
555389,847,PLAZOLETA CELEDONIO FLORES,F.J.Santamaria de Oro
201453,11697,Godoy Cruz y Libertador,Plaza Rafael Hernandez
404971,9640,HOSPITAL ARGERICH,HOSPITAL ARGERICH
228967,686,Plaza Guemes,Plaza Guemes
671050,2072,VIRREY CEVALLOS,Retiro I
190165,799,Ecoparque,Cabello
247262,1148,PLAZA BOLIVIA,PLAZA NORUEGA
152543,1445,ONCE,JUAN MANUEL DE BLANES
295175,1508,MONTAÑESES,SAN MIGUEL DE GARICOITS
178241,381,ARAOZ,Fitz Roy & Gorriti
159026,449,CASA SAN,Parque Lezama
215117,1038,Plaza Primero de Mayo,Constitución
665861,873,PERÓN Y ACUÑA DE FIGUEROA,AUSTRIA Y FRENCH
365864,1140,Galicia,Galicia
494460,1155,HOSPITAL DE CLÍNICAS,Billinghurst
447256,958,ARENALES Y AGUERO,Montevideo
228184,440,Pacifico,Plaza República de Ecuador
485626,1655,Malabia,PLAZA DEL ANGEL GRIS
496051,725,Estados Unidos,Legislatura
229055,737,HUMBERTO 1°,JUAN MANUEL DE BLANES
203323,2070,GARCIA DEL RIO,Balbín
345402,3507,Plaza J.J. Paso,Plazoleta Rafael del Riego
665142,1011,HOSPITAL ITALIANO,ESTADOS UNIDOS Y BOEDO
382509,671,HOSPITAL ALEMÁN,Paraná
557622,751,Humahuaca,HOSPITAL RAMOS MEJIA
464104,1168,Jorgelina De Simone,Suipacha
511656,2876,Ecoparque,Godoy Cruz y Libertador
256853,1477,Hospital Rivadavia,Lavalle
623009,2167,PLAZA NORUEGA,MINISTERIO DE EDUCACION
152135,1269,VIRREY CEVALLOS,Ecuador
392004,1627,PRIMERA JUNTA,Billinghurst
222916,1326,ONCE,Cementerio de Recoleta
220404,2986,ECHEVERRIA,Guatemala
610568,1180,JULIETA LANTERI,PARQUE DEL BAJO
276255,510,Federico Lacroze,SAN MIGUEL DE GARICOITS
488287,647,CASA SAN,CALIFORNIA
511227,729,MANZANA 66,Jorgelina De Simone
671395,894,AIME PAINÉ,Independencia
471195,988,Pacifico,Billinghurst
362576,383,Constitución,HUMBERTO 1°
414597,1779,Club Ciudad de Buenos Aires,Billinghurst
501353,6460,GARCIA DEL RIO,GARCIA DEL RIO
662224,1077,PERÓN Y ACUÑA DE FIGUEROA,PERÓN Y ACUÑA DE FIGUEROA
455850,88,Plaza Italia,Plaza Italia
462196,2038,Donato Alvarez,PUEYRREDÓN
247321,1272,FACULTAD DE DERECHO,PLAZA BOLIVIA
524624,489,25 De Mayo,RETIRO II
199370,1334,YATAY,AUSTRIA Y FRENCH
154814,1095,Congreso,HOSPITAL GARRAHAN
666596,845,Federico Lacroze,Federico Lacroze
228271,423,Club Ciudad de Buenos Aires,QUINTEROS LIDORO
170734,714,UADE,TUCUMAN
181673,750,Plaza Saenz Peña,PLAZA DEL ANGEL GRIS
323811,2265,General Urquiza,BARRANCAS DE BELGRANO
458476,2088,FACULTAD DE DERECHO,General Urquiza
544795,966,Acevedo,PLAZOLETA CELEDONIO FLORES
200144,590,Parque Centenario,GAINZA
415547,471,Plaza Francisco Ramirez,Balbín
362733,359,INSTITUTO  LELOIR,Acevedo
398813,1608,Plaza Primero de Mayo,Congreso
461949,399,AGUERO,Facultad de Medicina
282964,1158,Plaza Almagro,Plaza Palermo Viejo
130130,171,VERA PEÑALOZA,FACULTAD DE INGENERIA
529012,1627,Cabello,Plaza Primero de Mayo
251441,5642,Guayaquil,Plaza Marcos Sastre
259780,1387,PLAZA BOLIVIA,FACULTAD DE DERECHO
196449,1089,Parque Centenario,PLAZA 24 DE SEPTIEMBRE
671017,1218,Donato Alvarez,Ministro Carranza
590214,925,Carlos Gardel,PLAZA BENITO NAZAR
380811,1353,Quintino Bocayuva,JUNCAL
584723,1048,INGENIERO BUTTY,Barrio 31
258518,2396,AZUCENA VILLAFLOR,Peña
229217,1722,JUANA MANSO I,TUCUMAN
373952,817,PUEYRREDÓN,MINISTERIO DE EDUCACION
169961,1185,Armenia,ECHEVERRIA
204126,927,PLAZA ALBERTI,Distrito Audiovisual
178611,737,Plaza Alemania,Billinghurst
282622,1331,Velasco,Plaza Bruno Giordano
370844,923,Hospital Rivadavia,BILLINGHURST Y MANSILLA
151324,1135,Humahuaca,Uruguay
410650,1678,PLAZA NUEVA POMPEYA,Carlos Gardel
191673,551,Lavalle,Peña
